merchant_id,segment,converted_from,onboarding_channel,conversion_month,churn_month
M13469,occasional,Check,outreach,2025-10-01,
M13470,occasional,ACH,outreach,2025-10-01,
M13471,occasional,ACH,organic,2025-10-01,
M13472,occasional,Check,integrated,2025-10-01,
M13473,regular,Check,integrated,2025-10-01,2025-12-01
M13474,regular,ACH,outreach,2025-10-01,
M13475,regular,ACH,outreach,2025-10-01,2025-10-01
M13476,regular,ACH,outreach,2025-10-01,
M13477,regular,Check,integrated,2025-10-01,
M13478,occasional,Check,outreach,2025-10-01,
M13479,regular,Check,integrated,2025-10-01,
M13480,regular,ACH,outreach,2025-10-01,
M13481,high_frequency,Check,outreach,2025-10-01,
M13482,occasional,ACH,integrated,2025-10-01,2025-11-01
M13483,high_frequency,Check,integrated,2025-10-01,
M13484,occasional,Check,organic,2025-10-01,
M13485,occasional,Check,organic,2025-10-01,
M13486,regular,ACH,organic,2025-10-01,
M13487,regular,ACH,outreach,2025-10-01,2025-12-01
M13488,regular,ACH,outreach,2025-10-01,2025-11-01
M13489,occasional,ACH,outreach,2025-10-01,
M13490,regular,ACH,outreach,2025-10-01,
M13491,high_frequency,ACH,outreach,2025-10-01,2025-10-01
M13492,regular,Check,organic,2025-10-01,2025-12-01
M13493,occasional,Check,organic,2025-10-01,
M13494,high_frequency,ACH,outreach,2025-10-01,
M13495,occasional,ACH,organic,2025-10-01,
M13496,occasional,Check,integrated,2025-10-01,
M13497,high_frequency,ACH,organic,2025-10-01,
M13498,regular,Check,integrated,2025-10-01,
M13499,occasional,ACH,organic,2025-10-01,
M13500,occasional,ACH,integrated,2025-10-01,
M13501,regular,Check,outreach,2025-10-01,2025-10-01
M13502,occasional,Check,organic,2025-10-01,
M13503,regular,Check,outreach,2025-10-01,2025-11-01
M13504,regular,Check,integrated,2025-10-01,
M13505,occasional,Check,outreach,2025-10-01,
M13506,occasional,Check,organic,2025-10-01,
M13507,occasional,ACH,outreach,2025-10-01,
M13508,regular,Check,integrated,2025-10-01,2025-11-01
M13509,regular,ACH,organic,2025-10-01,
M13510,regular,Check,outreach,2025-10-01,2025-12-01
M13511,occasional,Check,outreach,2025-10-01,
M13512,high_frequency,Check,integrated,2025-10-01,
M13513,regular,ACH,organic,2025-10-01,
M13514,regular,Check,organic,2025-10-01,
M13515,regular,ACH,outreach,2025-10-01,
M13516,regular,ACH,outreach,2025-10-01,
M13517,occasional,ACH,organic,2025-10-01,
M13518,occasional,Check,integrated,2025-10-01,
M13519,high_frequency,ACH,outreach,2025-10-01,2025-10-01
M13520,high_frequency,ACH,organic,2025-10-01,2025-10-01
M13521,occasional,Check,organic,2025-10-01,
M13522,regular,Check,integrated,2025-10-01,
M13523,occasional,Check,outreach,2025-10-01,
M13524,regular,ACH,integrated,2025-10-01,
M13525,occasional,Check,integrated,2025-10-01,
M13526,occasional,ACH,outreach,2025-10-01,
M13527,occasional,Check,outreach,2025-10-01,
M13528,regular,ACH,outreach,2025-10-01,
M13529,occasional,Check,outreach,2025-10-01,
M13530,occasional,Check,organic,2025-10-01,
M13531,occasional,Check,organic,2025-10-01,
M13532,occasional,Check,organic,2025-10-01,
M13533,regular,ACH,integrated,2025-10-01,
M13534,occasional,ACH,outreach,2025-10-01,
M13535,regular,ACH,organic,2025-10-01,
M13536,high_frequency,ACH,outreach,2025-10-01,
M13537,occasional,Check,organic,2025-10-01,2025-11-01
M13538,regular,Check,organic,2025-10-01,
M13539,occasional,Check,outreach,2025-10-01,2025-10-01
M13540,high_frequency,Check,outreach,2025-10-01,2025-11-01
M13541,regular,Check,outreach,2025-10-01,
M13542,regular,ACH,organic,2025-10-01,2025-11-01
M13543,occasional,Check,outreach,2025-10-01,
M13544,regular,Check,integrated,2025-10-01,
M13545,occasional,Check,organic,2025-10-01,
M13546,regular,Check,outreach,2025-10-01,
M13547,regular,ACH,organic,2025-10-01,2025-10-01
M13548,regular,Check,organic,2025-10-01,
M13549,regular,Check,outreach,2025-10-01,2025-12-01
M13550,occasional,ACH,organic,2025-10-01,
M13551,high_frequency,ACH,outreach,2025-10-01,2025-12-01
M13552,regular,ACH,organic,2025-10-01,
M13553,high_frequency,ACH,organic,2025-10-01,2025-11-01
M13554,regular,ACH,outreach,2025-10-01,2025-10-01
M13555,occasional,Check,organic,2025-10-01,
M13556,regular,Check,integrated,2025-10-01,
M13557,regular,Check,integrated,2025-10-01,
M13558,high_frequency,Check,integrated,2025-10-01,
M13559,regular,ACH,organic,2025-10-01,
M13560,occasional,Check,organic,2025-10-01,
M13561,regular,Check,organic,2025-10-01,
M13562,regular,ACH,integrated,2025-10-01,
M13563,high_frequency,Check,integrated,2025-10-01,
M13564,regular,Check,outreach,2025-10-01,
M13565,regular,Check,outreach,2025-10-01,
M13566,high_frequency,Check,outreach,2025-10-01,
M13567,high_frequency,Check,integrated,2025-10-01,
M13568,occasional,Check,integrated,2025-10-01,
M13569,high_frequency,Check,outreach,2025-10-01,
M13570,high_frequency,ACH,integrated,2025-10-01,2025-11-01
M13571,regular,Check,outreach,2025-10-01,
M13572,occasional,Check,outreach,2025-10-01,
M13573,regular,ACH,organic,2025-10-01,
M13574,regular,Check,organic,2025-10-01,
M13575,regular,ACH,integrated,2025-10-01,
M13576,regular,Check,outreach,2025-10-01,
M13577,regular,Check,outreach,2025-10-01,2025-11-01
M13578,occasional,ACH,integrated,2025-10-01,
M13579,high_frequency,Check,outreach,2025-10-01,2025-11-01
M13580,occasional,ACH,organic,2025-10-01,
M13581,regular,Check,outreach,2025-10-01,
M13582,high_frequency,ACH,outreach,2025-10-01,2025-11-01
M13583,regular,Check,organic,2025-10-01,
M13584,occasional,Check,organic,2025-10-01,2025-11-01
M13585,occasional,Check,outreach,2025-10-01,
M13586,regular,Check,outreach,2025-10-01,2025-11-01
M13587,occasional,ACH,outreach,2025-10-01,
M13588,occasional,Check,outreach,2025-11-01,
M13589,occasional,Check,outreach,2025-11-01,
M13590,occasional,Check,outreach,2025-11-01,2025-12-01
M13591,regular,ACH,organic,2025-11-01,
M13592,occasional,Check,organic,2025-11-01,
M13593,occasional,Check,organic,2025-11-01,
M13594,regular,ACH,integrated,2025-11-01,
M13595,occasional,ACH,organic,2025-11-01,
M13596,occasional,ACH,organic,2025-11-01,
M13597,occasional,ACH,organic,2025-11-01,
M13598,regular,ACH,organic,2025-11-01,
M13599,regular,ACH,organic,2025-11-01,
M13600,regular,Check,outreach,2025-11-01,
M13601,regular,ACH,integrated,2025-11-01,2025-12-01
M13602,occasional,Check,outreach,2025-11-01,
M13603,occasional,ACH,organic,2025-11-01,
M13604,high_frequency,Check,organic,2025-11-01,
M13605,high_frequency,Check,outreach,2025-11-01,2025-11-01
M13606,regular,ACH,outreach,2025-11-01,
M13607,occasional,Check,outreach,2025-11-01,2025-11-01
M13608,regular,Check,outreach,2025-11-01,
M13609,occasional,Check,organic,2025-11-01,
M13610,occasional,Check,outreach,2025-11-01,
M13611,occasional,Check,organic,2025-11-01,
M13612,regular,ACH,organic,2025-11-01,
M13613,occasional,Check,outreach,2025-11-01,
M13614,occasional,ACH,organic,2025-11-01,
M13615,occasional,Check,outreach,2025-11-01,
M13616,regular,ACH,outreach,2025-11-01,
M13617,occasional,Check,organic,2025-11-01,
M13618,regular,Check,integrated,2025-11-01,
M13619,occasional,Check,outreach,2025-11-01,
M13620,occasional,Check,organic,2025-11-01,
M13621,occasional,Check,outreach,2025-11-01,
M13622,occasional,ACH,outreach,2025-11-01,
M13623,regular,Check,integrated,2025-11-01,
M13624,occasional,Check,integrated,2025-11-01,
M13625,occasional,ACH,integrated,2025-11-01,
M13626,regular,Check,outreach,2025-11-01,
M13627,occasional,Check,organic,2025-11-01,
M13628,high_frequency,Check,integrated,2025-11-01,
M13629,regular,ACH,outreach,2025-11-01,2025-12-01
M13630,occasional,Check,outreach,2025-11-01,
M13631,occasional,ACH,outreach,2025-11-01,
M13632,regular,Check,integrated,2025-11-01,2025-12-01
M13633,regular,Check,organic,2025-11-01,
M13634,high_frequency,Check,organic,2025-11-01,2025-11-01
M13635,regular,Check,integrated,2025-11-01,
M13636,regular,ACH,outreach,2025-11-01,2025-12-01
M13637,high_frequency,Check,integrated,2025-11-01,
M13638,occasional,ACH,organic,2025-11-01,
M13639,regular,Check,organic,2025-11-01,
M13640,regular,Check,organic,2025-11-01,
M13641,high_frequency,ACH,outreach,2025-11-01,
M13642,occasional,Check,integrated,2025-11-01,
M13643,occasional,ACH,outreach,2025-11-01,2025-12-01
M13644,regular,ACH,integrated,2025-11-01,
M13645,high_frequency,ACH,integrated,2025-11-01,
M13646,regular,ACH,organic,2025-11-01,
M13647,high_frequency,Check,organic,2025-11-01,2025-12-01
M13648,high_frequency,Check,outreach,2025-11-01,
M13649,regular,ACH,integrated,2025-11-01,
M13650,regular,Check,organic,2025-11-01,
M13651,regular,ACH,organic,2025-11-01,
M13652,regular,ACH,outreach,2025-11-01,2025-11-01
M13653,regular,ACH,outreach,2025-11-01,2025-11-01
M13654,regular,Check,organic,2025-11-01,
M13655,regular,Check,organic,2025-11-01,
M13656,high_frequency,ACH,organic,2025-11-01,
M13657,high_frequency,Check,outreach,2025-11-01,
M13658,occasional,Check,outreach,2025-11-01,
M13659,regular,Check,outreach,2025-11-01,2025-11-01
M13660,occasional,Check,outreach,2025-11-01,
M13661,occasional,Check,organic,2025-11-01,2025-12-01
M13662,regular,ACH,integrated,2025-11-01,
M13663,occasional,Check,outreach,2025-11-01,
M13664,regular,ACH,integrated,2025-11-01,
M13665,occasional,ACH,integrated,2025-11-01,
M13666,occasional,ACH,outreach,2025-11-01,
M13667,regular,ACH,integrated,2025-11-01,
M13668,regular,Check,organic,2025-11-01,
M13669,occasional,Check,outreach,2025-11-01,2025-12-01
M13670,regular,ACH,outreach,2025-11-01,
M13671,regular,Check,outreach,2025-11-01,2025-11-01
M13672,regular,Check,integrated,2025-11-01,
M13673,occasional,Check,outreach,2025-11-01,
M13674,regular,Check,integrated,2025-11-01,
M13675,occasional,ACH,integrated,2025-11-01,
M13676,occasional,Check,outreach,2025-11-01,
M13677,occasional,ACH,organic,2025-11-01,
M13678,high_frequency,ACH,integrated,2025-11-01,
M13679,occasional,Check,organic,2025-11-01,
M13680,regular,ACH,integrated,2025-11-01,
M13681,occasional,Check,organic,2025-11-01,
M13682,occasional,Check,organic,2025-11-01,
M13683,regular,Check,integrated,2025-11-01,
M13684,high_frequency,Check,organic,2025-11-01,
M13685,regular,Check,organic,2025-11-01,
M13686,occasional,ACH,organic,2025-11-01,
M13687,regular,ACH,organic,2025-11-01,
M13688,occasional,ACH,integrated,2025-11-01,
M13689,occasional,ACH,outreach,2025-11-01,2025-11-01
M13690,regular,Check,organic,2025-11-01,
M13691,regular,Check,integrated,2025-11-01,
M13692,regular,Check,outreach,2025-11-01,
M13693,high_frequency,Check,organic,2025-11-01,
M13694,high_frequency,ACH,integrated,2025-11-01,
M13695,regular,ACH,integrated,2025-11-01,
M13696,occasional,Check,integrated,2025-11-01,
M13697,regular,Check,organic,2025-11-01,
M13698,regular,ACH,integrated,2025-11-01,
M13699,regular,Check,organic,2025-11-01,
M13700,regular,ACH,outreach,2025-11-01,
M13701,occasional,Check,integrated,2025-11-01,
M13702,occasional,Check,organic,2025-11-01,
M13703,occasional,ACH,outreach,2025-11-01,
M13704,high_frequency,ACH,organic,2025-11-01,
M13705,regular,Check,outreach,2025-11-01,
M13706,occasional,ACH,outreach,2025-11-01,2025-12-01
M13707,regular,Check,organic,2025-11-01,
M13708,occasional,Check,outreach,2025-11-01,
M13709,regular,Check,organic,2025-11-01,
M13710,occasional,Check,integrated,2025-11-01,
M13711,regular,ACH,organic,2025-11-01,
M13712,occasional,Check,outreach,2025-11-01,
M13713,occasional,ACH,outreach,2025-11-01,
M13714,regular,Check,organic,2025-11-01,
M13715,regular,ACH,integrated,2025-11-01,
M13716,regular,ACH,organic,2025-11-01,
M13717,high_frequency,Check,integrated,2025-11-01,
M13718,high_frequency,ACH,integrated,2025-11-01,2025-11-01
M13719,regular,ACH,organic,2025-11-01,
M13720,regular,Check,organic,2025-11-01,
M13721,high_frequency,ACH,organic,2025-11-01,
M13722,occasional,Check,integrated,2025-11-01,
M13723,high_frequency,Check,integrated,2025-11-01,
M13724,occasional,ACH,outreach,2025-11-01,
M13725,occasional,Check,integrated,2025-11-01,
M13726,occasional,Check,integrated,2025-11-01,
M13727,occasional,Check,organic,2025-11-01,
M13728,regular,Check,integrated,2025-11-01,
M13729,occasional,Check,outreach,2025-11-01,
M13730,occasional,Check,outreach,2025-11-01,
M13731,occasional,Check,organic,2025-11-01,
M13732,occasional,ACH,organic,2025-11-01,
M13733,high_frequency,ACH,organic,2025-11-01,
M13734,regular,ACH,integrated,2025-11-01,
M13735,high_frequency,Check,organic,2025-11-01,
M13736,occasional,Check,integrated,2025-11-01,
M13737,regular,Check,outreach,2025-11-01,
M13738,high_frequency,ACH,integrated,2025-12-01,
M13739,high_frequency,ACH,organic,2025-12-01,
M13740,regular,ACH,organic,2025-12-01,
M13741,high_frequency,Check,organic,2025-12-01,
M13742,high_frequency,ACH,outreach,2025-12-01,2025-12-01
M13743,occasional,ACH,outreach,2025-12-01,
M13744,regular,Check,outreach,2025-12-01,
M13745,occasional,Check,organic,2025-12-01,
M13746,regular,Check,integrated,2025-12-01,
M13747,high_frequency,ACH,organic,2025-12-01,
M13748,occasional,Check,integrated,2025-12-01,
M13749,occasional,Check,organic,2025-12-01,2025-12-01
M13750,regular,Check,outreach,2025-12-01,
M13751,regular,Check,organic,2025-12-01,
M13752,regular,Check,organic,2025-12-01,
M13753,occasional,Check,organic,2025-12-01,
M13754,regular,ACH,organic,2025-12-01,
M13755,high_frequency,Check,organic,2025-12-01,
M13756,regular,Check,outreach,2025-12-01,
M13757,occasional,Check,organic,2025-12-01,
M13758,occasional,ACH,outreach,2025-12-01,
M13759,occasional,ACH,organic,2025-12-01,
M13760,occasional,Check,integrated,2025-12-01,
M13761,high_frequency,Check,organic,2025-12-01,
M13762,occasional,Check,outreach,2025-12-01,
M13763,high_frequency,ACH,outreach,2025-12-01,
M13764,occasional,Check,organic,2025-12-01,
M13765,regular,Check,integrated,2025-12-01,
M13766,occasional,Check,integrated,2025-12-01,
M13767,occasional,Check,outreach,2025-12-01,
M13768,occasional,Check,integrated,2025-12-01,
M13769,high_frequency,Check,organic,2025-12-01,2025-12-01
M13770,occasional,ACH,integrated,2025-12-01,
M13771,regular,ACH,outreach,2025-12-01,2025-12-01
M13772,occasional,Check,outreach,2025-12-01,
M13773,high_frequency,Check,integrated,2025-12-01,
M13774,occasional,Check,integrated,2025-12-01,
M13775,occasional,Check,organic,2025-12-01,
M13776,regular,Check,outreach,2025-12-01,
M13777,regular,ACH,outreach,2025-12-01,2025-12-01
M13778,regular,Check,outreach,2025-12-01,
M13779,high_frequency,Check,outreach,2025-12-01,
M13780,occasional,ACH,outreach,2025-12-01,
M13781,high_frequency,ACH,outreach,2025-12-01,
M13782,regular,Check,outreach,2025-12-01,
M13783,regular,Check,outreach,2025-12-01,
M13784,occasional,Check,outreach,2025-12-01,
M13785,regular,Check,integrated,2025-12-01,
M13786,regular,Check,integrated,2025-12-01,
M13787,regular,Check,integrated,2025-12-01,
M13788,regular,ACH,integrated,2025-12-01,
M13789,occasional,ACH,integrated,2025-12-01,
M13790,occasional,Check,organic,2025-12-01,
M13791,regular,Check,organic,2025-12-01,2025-12-01
M13792,regular,Check,organic,2025-12-01,
M13793,regular,ACH,integrated,2025-12-01,
M13794,high_frequency,Check,outreach,2025-12-01,
M13795,regular,Check,outreach,2025-12-01,
M13796,regular,Check,outreach,2025-12-01,2025-12-01
M13797,high_frequency,Check,outreach,2025-12-01,2025-12-01
M13798,occasional,Check,organic,2025-12-01,
M13799,occasional,Check,integrated,2025-12-01,
M13800,regular,ACH,organic,2025-12-01,
M13801,regular,Check,outreach,2025-12-01,
M13802,regular,ACH,outreach,2025-12-01,
M13803,high_frequency,ACH,outreach,2025-12-01,
M13804,regular,ACH,integrated,2025-12-01,
M13805,occasional,ACH,organic,2025-12-01,
M13806,occasional,ACH,organic,2025-12-01,
M13807,high_frequency,Check,outreach,2025-12-01,
M13808,occasional,Check,integrated,2025-12-01,
M13809,high_frequency,Check,organic,2025-12-01,
M13810,high_frequency,Check,outreach,2025-12-01,
M13811,high_frequency,Check,organic,2025-12-01,
M13812,high_frequency,Check,integrated,2025-12-01,
M13813,regular,Check,outreach,2025-12-01,
M13814,regular,Check,organic,2025-12-01,
M13815,regular,ACH,organic,2025-12-01,
M13816,regular,Check,outreach,2025-12-01,
M13817,occasional,Check,outreach,2025-12-01,
M13818,regular,ACH,integrated,2025-12-01,
M13819,regular,Check,organic,2025-12-01,2025-12-01
M13820,high_frequency,ACH,organic,2025-12-01,2025-12-01
M13821,regular,Check,integrated,2025-12-01,
M13822,high_frequency,Check,outreach,2025-12-01,
M13823,regular,ACH,organic,2025-12-01,
M13824,occasional,Check,organic,2025-12-01,
M13825,occasional,Check,organic,2025-12-01,
M13826,regular,Check,outreach,2025-12-01,
M13827,occasional,ACH,organic,2025-12-01,
M13828,regular,Check,organic,2025-12-01,
M13829,regular,ACH,organic,2025-12-01,
M13830,occasional,Check,outreach,2025-12-01,
M13831,occasional,Check,integrated,2025-12-01,
M13832,occasional,Check,outreach,2025-12-01,2025-12-01
M13833,regular,ACH,integrated,2025-12-01,
M13834,regular,Check,outreach,2025-12-01,
M13835,occasional,ACH,outreach,2025-12-01,
M13836,regular,ACH,outreach,2025-12-01,2025-12-01
M13837,regular,Check,organic,2025-12-01,
M13838,regular,ACH,organic,2025-12-01,
M13839,regular,ACH,organic,2025-12-01,
M13840,occasional,ACH,organic,2025-12-01,
M13841,regular,ACH,integrated,2025-12-01,
M13842,regular,ACH,organic,2025-12-01,
M13843,occasional,ACH,integrated,2025-12-01,
M13844,regular,Check,outreach,2025-12-01,
M13845,occasional,Check,integrated,2025-12-01,
M13846,regular,ACH,organic,2025-12-01,
M13847,occasional,Check,organic,2025-12-01,
M13848,high_frequency,ACH,organic,2025-12-01,
M13849,occasional,Check,outreach,2025-12-01,
M13850,regular,ACH,organic,2025-12-01,2025-12-01
M13851,occasional,ACH,organic,2025-12-01,
M13852,regular,Check,outreach,2025-12-01,
M13853,occasional,ACH,organic,2025-12-01,
M13854,regular,Check,organic,2025-12-01,
M13855,occasional,Check,integrated,2025-12-01,
M13856,high_frequency,Check,organic,2025-12-01,
M13857,occasional,Check,outreach,2025-12-01,
M13858,occasional,ACH,organic,2025-12-01,
